Date,Open,High,Low,Close,Adj Close,Volume
26.11.2008,24255.42,24432.33,23836.36,24408.58,24408.58,579189700
27.11.2008,24825.08,25547.94,24809.45,25383.43,25383.43,728181400
28.11.2008,25476.97,25846.84,24947.94,25714.98,25714.98,698924200
01.12.2008,25634.92,25634.92,24254.02,24331.78,24331.78,444320100
02.12.2008,23460.57,24666.14,23078.81,24425.48,24425.48,671316600
03.12.2008,24552.11,24724.52,23813.91,23936.73,23936.73,488844100
04.12.2008,24250.74,24741.86,24239.74,24670.97,24670.97,634930400
05.12.2008,24596.28,24601.36,23847.15,24034.7,24034.7,416168200
12.12.2008,24035.82,24998.55,24035.82,24936.93,24936.93,490349400
15.12.2008,25410.71,26004.21,25276.57,25598.47,25598.47,674633200
16.12.2008,25507.28,26395.82,25479.42,26395.82,26395.82,711177500
17.12.2008,26952.75,27034.2,26393.87,26765.07,26765.07,634506500
18.12.2008,26777.41,26965.75,26364.2,26395.5,26395.5,523989200
19.12.2008,26436.02,26750.38,26018.85,26205.4,26205.4,534061200
22.12.2008,26243.35,26336.86,26020.17,26199,26199,286202800
23.12.2008,26069.48,26371.09,26040.66,26294.15,26294.15,264505100
24.12.2008,26226.41,26383.64,25966.21,26054.96,26054.96,162153800
25.12.2008,26064.88,26149.34,25922.98,26059.14,26059.14,128099600
26.12.2008,26138.71,26568.63,26128.08,26498.96,26498.96,219873100
29.12.2008,26499.35,26816.32,26327.82,26423.64,26423.64,303836600
30.12.2008,26503.3,26656.14,26399.22,26411.09,26411.09,340393700
31.12.2008,26585.08,27228.28,26221.11,26864.07,26864.07,504321300
02.01.2009,27147.94,27332.12,26941.24,27005.63,27005.63,497199800
05.01.2009,27589.28,28096.34,27589.28,27988.65,27988.65,780991000
06.01.2009,28033.41,28732.54,28016.35,28709.41,28709.41,834747100
07.01.2009,28652.01,28672.95,27727.37,27892.65,27892.65,603091800
08.01.2009,27292.23,27360.08,26120.63,26210.37,26210.37,636264300
09.01.2009,26455.21,27088.83,26277.43,26470.08,26470.08,652160100
12.01.2009,26216.1,26216.1,25582.54,25708.56,25708.56,412739800
13.01.2009,25389.36,26166.08,25196.82,26108.72,26108.72,519231900
14.01.2009,26317.21,26400.82,25012.33,25055.71,25055.71,650817900
15.01.2009,24852.15,25556.11,24833.88,25072.3,25072.3,650135700
16.01.2009,25805.76,25992.08,25526.22,25630.96,25630.96,522381700
19.01.2009,25864.97,25882.81,24883.87,25055.88,25055.88,503338000
20.01.2009,24922.51,25428.04,24649.84,24714.74,24714.74,571170800
21.01.2009,24257.12,24736.12,24035.25,24736.12,24736.12,609507200
22.01.2009,25209.99,25305.27,24489.94,24641.93,24641.93,610980200
23.01.2009,24529.49,24836.64,24332.58,24781.83,24781.83,496795700
26.01.2009,24873.61,25970,24848.59,25970,25970,685780500
27.01.2009,26046.56,26259.62,25479.97,25798.26,25798.26,651217000
28.01.2009,26251.66,26772.48,26251.66,26705.62,26705.62,689649100
29.01.2009,26672.68,26672.68,26011.12,26162.99,26162.99,529696400
30.01.2009,25732.92,26122.73,25567.4,25934.37,25934.37,446102800
02.02.2009,25561.44,25718.9,25234.77,25270.81,25270.81,296304200
03.02.2009,25495.06,25874.04,25433.72,25659.9,25659.9,420390000
04.02.2009,25970.58,26307.99,25868.89,26141.06,26141.06,460610800
05.02.2009,25850.76,26037.99,25669.31,25774.21,25774.21,388833800
06.02.2009,26126.04,26783.85,26126.04,26735.21,26735.21,585425300
09.02.2009,26798.86,27131.87,26789.81,27040.47,27040.47,562636300
10.02.2009,26849.81,26923.67,25904.6,25966.12,25966.12,555684400
11.02.2009,25425.7,25513.95,24974.76,25398.42,25398.42,440528600
12.02.2009,25457.48,25674.78,24899.2,25023.08,25023.08,462220400
13.02.2009,25444.06,25562.26,24961.38,25199.53,25199.53,566612000
16.02.2009,25011.68,25084.28,24720.7,24911.52,24911.52,356441100
17.02.2009,24644.53,24711.4,23754.5,23907.55,23907.55,549125100
18.02.2009,24011.93,24182.75,23160,23844.72,23844.72,763422900
19.02.2009,24128.85,24527.99,24038.4,24439.91,24439.91,552456900
20.02.2009,23971.99,24010.54,23453.1,23579.48,23579.48,561415800
23.02.2009,24014.71,24196.58,23783.64,23991.03,23991.03,556487400
24.02.2009,23529.44,24068.71,23436.6,24032.46,24032.46,624403800
25.02.2009,24455.51,24554.43,24082.47,24152.34,24152.34,442202900
26.02.2009,24248.07,24343.56,24034.66,24168.57,24168.57,499225400
27.02.2009,24040.44,24107,23637.82,24026.59,24026.59,496633600
02.03.2009,23679.48,23756.06,23424.85,23699.93,23699.93,467839600
03.03.2009,23508.55,23774.32,23485.55,23751.96,23751.96,447513100
04.03.2009,23940.59,24020.24,23679.65,23940.66,23940.66,367952600
05.03.2009,23993.67,23993.67,22896.03,23035.95,23035.95,493457100
06.03.2009,22837.78,23220.02,22721.34,23220.02,23220.02,499057300
09.03.2009,23272.72,23389.17,22658.75,23054.97,23054.97,556459300
10.03.2009,23110.79,23391.75,22913.62,23315.43,23315.43,507969300
11.03.2009,23565.24,23693.19,23195.29,23282.57,23282.57,629658800
12.03.2009,23094,23539.49,22583.11,23539.49,23539.49,595462900
13.03.2009,23893.95,24040.54,23539.88,23615.25,23615.25,717421100
16.03.2009,23750.23,23895.95,23488.07,23620.31,23620.31,583342500
17.03.2009,23593.62,23595.83,23286.42,23452.76,23452.76,590323600
18.03.2009,23693.06,23735.86,23243.22,23497.17,23497.17,563665300
19.03.2009,23670.39,24114.87,23588.8,23968.83,23968.83,721353300
20.03.2009,23824.24,24105.5,23760.48,24038.89,24038.89,521358100
23.03.2009,24435.3,24919.26,24433.8,24919.26,24919.26,840181100
24.03.2009,25368.5,25531.98,24867.49,25001.59,25001.59,918651900
25.03.2009,24972.52,25543.31,24901.74,25536.39,25536.39,782657500
26.03.2009,25714.57,25753.81,25356.23,25409.83,25409.83,763923700
27.03.2009,25533.43,25697.25,25396.55,25697.25,25697.25,677568800
30.03.2009,25067.32,25223.39,24846.07,25143.61,25143.61,488600900
31.03.2009,25233.64,25764.83,25131.38,25764.83,25764.83,617378400
01.04.2009,25616.15,26014.84,25558.15,25943.57,25943.57,741273300
02.04.2009,26545.59,26776.49,26408.61,26771.17,26771.17,873116000
03.04.2009,26749.44,27180.61,26479.49,26631.06,26631.06,867384100
06.04.2009,27023.77,27255.26,26523.31,26650.66,26650.66,682887400
07.04.2009,26691.65,26817.78,26254.46,26377.63,26377.63,581629400
08.04.2009,26117.04,27653.58,25979.15,27653.58,27653.58,848474100
09.04.2009,28062.08,28552.29,27656.73,28546.46,28546.46,1138234000
10.04.2009,28637.9,28894.46,28345.1,28838.28,28838.28,683533300
13.04.2009,28776.64,29097.04,28367.32,28446.99,28446.99,642447600
14.04.2009,28450.31,28891.98,27960.24,28160.81,28160.81,887900500
15.04.2009,27806.59,28401.5,27749.05,28324.29,28324.29,758802200
16.04.2009,28626.09,29531.55,28626.09,29523.15,29523.15,1121136000
17.04.2009,29601.6,29896.64,29336.44,29445.96,29445.96,922953400
20.04.2009,29402.88,29792.81,28416.53,28548.43,28548.43,859556700
21.04.2009,28456.74,28737.18,28071.94,28678.57,28678.57,806485600
22.04.2009,28845.61,29269.06,28723.13,28956.83,28956.83,896840300
24.04.2009,29091.76,29718.61,29009.48,29675.55,29675.55,961655500
27.04.2009,29343.65,29792.01,29195.34,29552.26,29552.26,803261300
28.04.2009,29332.63,29563.76,28971.37,29189.01,29189.01,959495700
29.04.2009,29504.11,30787.45,29504.11,30746.39,30746.39,1463563000
30.04.2009,31219.54,31819.43,31212.04,31651.81,31651.81,1178846000
04.05.2009,31996.15,32385.07,31740.87,32170.71,32170.71,948398700
05.05.2009,32568.77,33334.23,32392.47,33014.23,33014.23,1415905000
06.05.2009,32894.03,33863.7,32594.94,33716.92,33716.92,1448227000
07.05.2009,34307.82,34835.66,32776.57,32842.61,32842.61,1463048000
08.05.2009,33265.37,33276.38,31958.32,32805.72,32805.72,1235226000
11.05.2009,33023.7,33079.52,32032.97,32203.06,32203.06,954365400
12.05.2009,32099.59,33466.74,32099.59,33043.28,33043.28,1117322000
13.05.2009,33557.21,33817.77,32606.37,32828.9,32828.9,1049413000
14.05.2009,32629.22,33124.93,32267.66,33094.92,33094.92,899846200
15.05.2009,33629.5,33803.08,32914.07,33484.52,33484.52,1013996000
18.05.2009,32947.21,33666.08,32725.06,33666.08,33666.08,805129600
20.05.2009,34246.26,35223.45,33923.72,35139.7,35139.7,1365041000
21.05.2009,34944.57,35384.07,34498.09,34720.55,34720.55,1242990000
22.05.2009,34755.04,35253.16,34713.92,35014.5,35014.5,921172700
25.05.2009,35147.38,35407.68,34716.48,35407.68,35407.68,986885300
26.05.2009,35445.18,35720.06,34381.35,34860.56,34860.56,1609847000
27.05.2009,35354.89,35609.07,34832.23,35168.73,35168.73,1335662000
28.05.2009,34838.01,35229.27,34704.94,35021.01,35021.01,1064548000
29.05.2009,35416.61,35644.74,34836.24,35002.99,35002.99,1106524000
01.06.2009,35805.41,36001.65,35331.19,36001.65,36001.65,927493900
02.06.2009,36017.47,36214.16,35575.33,35722.2,35722.2,1249253000
03.06.2009,35844.88,35949.14,34795.44,34932.23,34932.23,1162441000
04.06.2009,34979.17,34999.76,34044.59,34268.89,34268.89,963611300
05.06.2009,34698.98,35027.4,34207.76,34750.19,34750.19,1119044000
08.06.2009,34517.2,34517.2,33496.9,33655.59,33655.59,867657600
09.06.2009,33947.24,34006.97,33264.78,33806.65,33806.65,802475000
10.06.2009,34196.33,34548.4,34137.8,34389.34,34389.34,938044200
11.06.2009,34424.8,34778.66,34202.53,34723.84,34723.84,907329100
12.06.2009,34767.02,35042.73,34570.66,34816.71,34816.71,731069800
15.06.2009,34729.22,34904.97,34483.07,34690.77,34690.77,772361900
16.06.2009,34465.47,34771.46,34328.31,34537.04,34537.04,729232700
17.06.2009,34567.68,34870.36,34450.07,34595.39,34595.39,802085800
18.06.2009,34775.16,35715.56,34587.66,35715.56,35715.56,942847400
19.06.2009,35368.31,36000.34,35198.2,35819.93,35819.93,993238100
22.06.2009,35802.38,36027.22,35277.39,35407.21,35407.21,1022873000
23.06.2009,34948.77,35058.35,34638.98,34909.06,34909.06,861221300
24.06.2009,35134.37,35786.64,34980.7,35758.67,35758.67,1029050000
25.06.2009,35830.23,36375.12,35751.07,36327.65,36327.65,1095749000
26.06.2009,36568.47,37188.34,36568.47,36755.9,36755.9,1079305000
29.06.2009,36601.4,37718.77,36601.4,36841.11,36841.11,1198752000
30.06.2009,37252.4,37626.68,36757.88,36949.2,36949.2,914237000
01.07.2009,36854.07,37274.28,36854.07,37245.86,37245.86,852560300
02.07.2009,37280.04,37636.25,36891.93,37038.21,37038.21,1025159000
03.07.2009,37157.37,37297.55,36686.12,36797.55,36797.55,917307000
06.07.2009,36583.74,36758.82,36262.13,36758.82,36758.82,666227300
07.07.2009,36898.66,37346.79,36715.55,37212.46,37212.46,815092500
08.07.2009,36776.21,37213.43,36730.93,37155.95,37155.95,691821300
09.07.2009,37372.32,37631.77,36955.69,36987.68,36987.68,642381400
10.07.2009,37004.14,37287.33,36497.39,36780.49,36780.49,766714800
13.07.2009,36461.63,37218.69,36275.32,37004.58,37004.58,604946600
14.07.2009,37561,37689.69,36587.43,36701.2,36701.2,781032200
15.07.2009,37043.49,37914.02,37042.71,37914.02,37914.02,702550000
16.07.2009,38100.31,38322.57,37708.32,38156.32,38156.32,801840000
17.07.2009,38287.95,38378.42,37587.17,37726.69,37726.69,674389400
20.07.2009,38050.83,38286.26,37891.62,38250.18,38250.18,575719000
21.07.2009,38308.79,38311.28,37786.03,38007.79,38007.79,863292500
22.07.2009,38149.4,38347.76,37920.52,38189.08,38189.08,846876500
23.07.2009,38424.1,38901.97,38254.42,38901.97,38901.97,749477800
24.07.2009,39095.65,39789.81,39048.92,39395.38,39395.38,889346600
27.07.2009,39886.25,40195.23,39522.7,39840.52,39840.52,729193300
28.07.2009,39966.68,40064.5,39531.85,40001.65,40001.65,817228400
29.07.2009,39638.33,40425.97,39519.78,40376.64,40376.64,940816000
30.07.2009,40756.26,42182.11,40668.83,42182.11,42182.11,1360648000
31.07.2009,42353.17,43627.53,42072.74,42641.26,42641.26,1266860000
03.08.2009,43017.66,44613.74,42592.09,44613.74,44613.74,977602100
04.08.2009,44520.38,44852.43,43912.78,44696.51,44696.51,1337584000
05.08.2009,44717.14,45536.75,43708,43899.44,43899.44,1490584000
06.08.2009,44192.01,44243.14,42794.88,43836.03,43836.03,996219800
07.08.2009,43551.34,44905.44,43320.62,44767.58,44767.58,794740700
10.08.2009,44956.18,45310.58,44452.71,44685.62,44685.62,814816100
11.08.2009,44820.56,44947.39,43343.98,43678.98,43678.98,909526100
12.08.2009,43181.81,43976.71,42524.92,43889.75,43889.75,903776600
13.08.2009,44542.68,45486.95,44316.95,44484.23,44484.23,1057905000
14.08.2009,44991.86,45253.12,44069.08,44302.92,44302.92,927012200
17.08.2009,43328.65,44290.9,43102.54,44290.9,44290.9,674410400
18.08.2009,44714.35,44991.3,43966.25,44233.36,44233.36,720042900
19.08.2009,44095.99,45645,43852.1,45645,45645,998827300
20.08.2009,46305.44,46618.71,45792.11,46555.79,46555.79,965079600
21.08.2009,46310.57,47219.27,46132.52,47170.07,47170.07,866475300
24.08.2009,47754.52,48033.91,47022.59,47771.85,47771.85,1049687000
25.08.2009,47380.83,48099.42,47179.23,48073.35,48073.35,1145433000
26.08.2009,48286.29,48334.56,46736.62,46959.82,46959.82,1279705000
27.08.2009,47027.81,47794.72,46996.46,47383.77,47383.77,954137200
28.08.2009,47837.22,48047.62,47218.81,47559.69,47559.69,929272300
31.08.2009,47170.39,47476.17,46307.76,46551.19,46551.19,806920000
01.09.2009,46957.98,47255.62,46202.87,46935.62,46935.62,726433600
02.09.2009,46411.63,46569.96,45109.02,45761.03,45761.03,898189600
03.09.2009,45965.17,46174.21,45100.61,46146.03,46146.03,784534700
04.09.2009,46392.13,46459.83,45086.92,45160.51,45160.51,724380500
07.09.2009,45669.34,45801.42,44851.73,45273.98,45273.98,521854300
08.09.2009,45326.24,45395.68,44529.1,44846.03,44846.03,557224900
09.09.2009,44842.11,44978.91,44206.66,44585.14,44585.14,1126931000
10.09.2009,44950.87,45139.09,44130.19,44924.12,44924.12,968759600
11.09.2009,45206.46,46583.5,45159.59,46583.5,46583.5,936374300
14.09.2009,46146.97,46783.9,45936.71,46490.66,46490.66,700854500
15.09.2009,46610.82,46652.73,45692.17,45911.46,45911.46,532198900
16.09.2009,46266.91,46997.52,46254.71,46680.66,46680.66,855406700
17.09.2009,47205.24,47412.37,46499.88,46965.56,46965.56,666112900
18.09.2009,46838.86,47295.01,46388.07,47161.22,47161.22,588168400
23.09.2009,47269.75,47751.59,47149.66,47549.3,47549.3,702287400
24.09.2009,47294.61,48187.16,47229.53,47980.31,47980.31,748903700
25.09.2009,47787.27,48040.92,47295.78,47624.97,47624.97,676504700
28.09.2009,47481.39,47877.85,47314.56,47815.93,47815.93,733445100
29.09.2009,48098.13,48420.09,47960.74,48364.83,48364.83,765001800
30.09.2009,48252.16,48989.69,47763.95,47910.3,47910.3,964248100
01.10.2009,48227.52,48432.01,47611.28,47804.39,47804.39,629803300
02.10.2009,47258.29,47403.63,46169.41,46856.94,46856.94,671478100
05.10.2009,47121.13,47968.05,46680.23,47948.41,47948.41,614200100
06.10.2009,48591.05,49536,48430.88,49466.05,49466.05,994612500
07.10.2009,49465.22,50000.08,48730.09,49036.08,49036.08,850423700
08.10.2009,49579.01,50196.78,49579.01,49879.86,49879.86,885585700
09.10.2009,49952.2,50421.17,49464.67,50217.5,50217.5,899278500
12.10.2009,50517.91,51002.98,50130.11,51002.98,51002.98,904529900
13.10.2009,50861.48,51274,49911.32,50071.55,50071.55,942292200
14.10.2009,50696.78,51217.35,50634.49,51026.08,51026.08,1200641000
15.10.2009,51367.03,51486.73,50514.76,51017.87,51017.87,1130581000
16.10.2009,51266.96,51284.55,49705,49790.74,49790.74,1085353000
19.10.2009,49884.1,50363.99,49789.17,50286.89,50286.89,640623000
20.10.2009,50876.7,51147.84,50392.45,51050.87,51050.87,892001700
21.10.2009,51015.7,51316.96,50451.57,51295.19,51295.19,803503700
22.10.2009,50877.18,51219.72,50698.62,51016.84,51016.84,852409000
23.10.2009,51567.59,51863.13,51207.31,51380.65,51380.65,974653600
26.10.2009,51431.82,51587.61,50922.15,51230.09,51230.09,899037200
27.10.2009,50975.15,51145.11,50014.77,50400.57,50400.57,1014927000
28.10.2009,50270.27,50270.27,48683.39,48906.95,48906.95,540011700
30.10.2009,49817.55,50231.36,46857.66,47184.71,47184.71,1033273000
02.11.2009,46719.83,47497.84,45832.17,47456.11,47456.11,1017576000
03.11.2009,47096.71,47096.71,45815.66,46335.05,46335.05,959844900
04.11.2009,47062.04,47281.44,45855.92,47281.44,47281.44,979156700
05.11.2009,46592.63,47324.65,46284.54,47298.04,47298.04,1002267000
06.11.2009,47734.18,47810.45,46666.02,46969.89,46969.89,948376800
09.11.2009,47531.84,48008.78,47426.18,47774.52,47774.52,845393700
10.11.2009,48002.42,48414.65,47750.15,48135.09,48135.09,832508200
11.11.2009,48417.54,49143.93,48417.54,48864,48864,981341200
12.11.2009,48703.22,49148.69,48246.54,48746.03,48746.03,954703100
13.11.2009,48645.01,49023.44,48003.76,48441.9,48441.9,607309100
16.11.2009,49008.46,49149.46,48403.45,48775.29,48775.29,499757200
17.11.2009,48656.54,48694.38,46844.68,47243.23,47243.23,591670000
18.11.2009,47271.06,47271.06,46112.48,46419.87,46419.87,636281100
19.11.2009,46341.6,46668.67,45635.88,46114.59,46114.59,764810900
20.11.2009,46091.3,46433.3,44798.01,45230.95,45230.95,571836700
23.11.2009,45650.26,45826.09,44678.51,45801.42,45801.42,500824400
24.11.2009,45312.3,46032.14,45014.56,45513.5,45513.5,513373400
25.11.2009,45921.78,46062.31,45081.86,45538.66,45538.66,424510300
26.11.2009,45389.81,45604.93,44873.95,45350.17,45350.17,269301000
01.12.2009,45209.23,46179.47,45046.44,46083.95,46083.95,570667400
02.12.2009,46210.11,47898.19,46210.11,47898.19,47898.19,724145900
03.12.2009,48257.47,49900.87,48030.33,49677.2,49677.2,1086287000
04.12.2009,49572.69,50237.9,49264.65,50101.98,50101.98,844295000
07.12.2009,49749.02,50117.46,49228.35,49915.76,49915.76,745772200
08.12.2009,49886.58,50845.11,49220.74,49591.37,49591.37,945233200
09.12.2009,49686.27,49789.98,48813.28,49184.95,49184.95,621837800
10.12.2009,48930.19,49912.18,48750.88,49594.5,49594.5,729229200
11.12.2009,49874.42,49955.96,49000.8,49386.42,49386.42,534352600
14.12.2009,49443.77,50402.97,49318.46,50198.39,50198.39,531830500
15.12.2009,50285.87,50528.29,49760.3,50449.52,50449.52,764240700
16.12.2009,50423.63,50972.19,50375.96,50817.25,50817.25,677532400
17.12.2009,50435.84,50932.62,49693.83,49963.21,49963.21,605967300
18.12.2009,49993.8,50366.79,49908.81,50138.45,50138.45,636129000
21.12.2009,50251.01,51280.9,50149.45,51280.9,51280.9,722030100
22.12.2009,51431.47,51695.25,51051.16,51532.52,51532.52,653905200
23.12.2009,51574.32,51722.69,50999.24,51162.24,51162.24,589139900
24.12.2009,51398.29,51565.49,51078.97,51460.7,51460.7,353920500
25.12.2009,51380.05,51661.34,51032.37,51661.34,51661.34,364840800
28.12.2009,51884.21,52024.83,51496,51619.41,51619.41,427169300
29.12.2009,51647.54,52063.22,51314.74,51786.04,51786.04,542726800
30.12.2009,51800.07,52164.71,51258.26,51668.41,51668.41,657219500
31.12.2009,52495.84,53155.07,52227.36,52825.02,52825.02,794780200
04.01.2010,52818.57,53368.16,52410.14,53368.16,53368.16,851977100
05.01.2010,53601.97,54431.86,53519.2,54115.05,54115.05,965246700
06.01.2010,54016.4,54626.43,53765.12,54547.36,54547.36,966721200
07.01.2010,54387.04,54972.94,54019.63,54972.94,54972.94,988927500
08.01.2010,55233.5,55711.55,54575.53,54797.9,54797.9,999405500
11.01.2010,55087,55347.38,53757.69,53921.06,53921.06,902115300
12.01.2010,54120.57,54253.56,53478.15,53676.35,53676.35,654357600
13.01.2010,53479.71,54713.09,53345.17,54627.19,54627.19,797473300
14.01.2010,55228.42,55265.67,54460.34,54740.6,54740.6,793997800
15.01.2010,54779.3,54779.3,53620.04,54005.65,54005.65,881283600
18.01.2010,54003.75,54593.5,53864.24,54550.83,54550.83,556593800
19.01.2010,54659.1,55206.75,54027.07,55159.6,55159.6,840663400
20.01.2010,55121.83,55911.48,54850.99,55469.2,55469.2,895372800
21.01.2010,55502.47,55830.79,55097.57,55301.18,55301.18,644557100
22.01.2010,54534.21,54654.63,53476.6,53997.49,53997.49,651117900
25.01.2010,53594.98,54360.87,53586.51,54281,54281,575866900
26.01.2010,53576.02,54317.48,53149.01,54317.48,54317.48,598617300
27.01.2010,54080.21,54969.21,53875.28,54071.02,54071.02,1010904000
28.01.2010,54585.89,55100.87,54492.53,54770.46,54770.46,850160500
29.01.2010,54482.73,54985.12,53906.42,54650.58,54650.58,781309400
01.02.2010,54730.74,55526.01,54492.35,55526.01,55526.01,1008482000
02.02.2010,55615.84,55653.46,54854.39,55147.64,55147.64,692974100
03.02.2010,55390.85,55734.66,54926.3,55068.7,55068.7,692318700
04.02.2010,54797.31,55018.64,53217.12,53463.88,53463.88,879803800
05.02.2010,52968.34,52996.52,51089.26,51454.89,51454.89,1297024000
08.02.2010,51614.71,51832.95,49432.48,49933.38,49933.38,765301600
09.02.2010,50509.29,51151.55,50132.44,50826.36,50826.36,653914500
10.02.2010,51181.69,51715.83,50314.1,50567.5,50567.5,731490600
11.02.2010,51222.1,51577.26,50628.27,51381.04,51381.04,613129200
12.02.2010,51849.59,52024.48,50702.37,51063.82,51063.82,571565100
15.02.2010,50959.01,51576.26,50959.01,51334.42,51334.42,529503400
16.02.2010,51738.04,52006.83,51210.54,51748.5,51748.5,489365600
17.02.2010,52374.71,53273.3,52227.71,53273.3,53273.3,756287000
18.02.2010,52951.07,52951.07,52085.1,52449.8,52449.8,561898200
19.02.2010,51550.54,53318.97,51298.22,53318.97,53318.97,632623400
22.02.2010,53816.47,54110.26,52326.81,52592.88,52592.88,560585100
23.02.2010,52899.85,53154.05,51180.88,51416.56,51416.56,506301200
24.02.2010,50713.97,51110.19,48691.32,49659.56,49659.56,732331200
25.02.2010,49847.64,50645.46,48080.16,48739.43,48739.43,801325600
26.02.2010,49805.98,50008.39,48447.32,49705.49,49705.49,589458800
01.03.2010,50481.53,51184.85,50151.32,51183.73,51183.73,645605200
02.03.2010,51166.23,51891.05,50847.25,51476.11,51476.11,572542500
03.03.2010,51434.48,51855.35,50913.81,51699.06,51699.06,519143200
04.03.2010,51182.09,51638.45,51056.25,51440.71,51440.71,489315600
05.03.2010,51602.07,52625.63,51459.58,52625.63,52625.63,570018700
08.03.2010,53113.67,53296.54,52528.74,53296.54,53296.54,566155500
09.03.2010,53202.2,53562.14,52193.32,52959.96,52959.96,529745600
10.03.2010,52310.87,52989.12,52135.1,52753,52753,430026200
11.03.2010,52704.02,52995.8,52036.49,52376.55,52376.55,408843000
12.03.2010,52681.15,52887.98,51962.16,52232.99,52232.99,358308900
15.03.2010,52220.31,52369.41,51780.85,51971.37,51971.37,312326000
16.03.2010,52223.32,53270.52,52128.93,53233.26,53233.26,603599500
17.03.2010,53609.78,54315.23,53488.34,54303.66,54303.66,585411600
18.03.2010,54215.76,54215.76,53281.8,53534.39,53534.39,562086500
19.03.2010,53783,53945.89,53212.34,53436.96,53436.96,454429400
22.03.2010,53096.62,53892.39,53063.43,53892.39,53892.39,605270800
23.03.2010,53959.91,54642.76,53959.91,54351.7,54351.7,562851400
24.03.2010,54611.77,55360.15,54269.08,55136.6,55136.6,983008600
25.03.2010,55312.46,57044.66,55172.53,57044.66,57044.66,812073100
26.03.2010,57010.68,57645.35,56198.32,56610.66,56610.66,654384400
29.03.2010,57069.41,57338.61,56244.68,56668.2,56668.2,568745000
30.03.2010,56819.81,57121.32,56454.53,56754.41,56754.41,684653500
31.03.2010,56634.47,57567.4,56303.03,56538.37,56538.37,755284000
01.04.2010,56822.26,57708.21,56696.49,57708.21,57708.21,579902800
02.04.2010,57757.13,58383.65,57642.32,58059.86,58059.86,444458000
05.04.2010,58499.65,58896.62,58184.28,58644.98,58644.98,445421700
06.04.2010,58291.17,58763.11,57752.14,58406.36,58406.36,457663600
07.04.2010,58499.21,58681.07,58013.26,58645.61,58645.61,570972700
08.04.2010,58062.89,58539.97,57905.89,58412.05,58412.05,625361800
09.04.2010,58784.79,59592.87,58712.87,59185.3,59185.3,746383400
12.04.2010,59670.23,59720.36,58574.51,58821.64,58821.64,631473600
13.04.2010,58570.24,58967.27,57759.01,58075.39,58075.39,523909400
14.04.2010,58570.98,59330.34,58426.08,59330.34,59330.34,705151200
15.04.2010,59639.26,59771.82,58623.85,59055.09,59055.09,873666200
16.04.2010,58435.11,59201.32,57946.94,58223.53,58223.53,1100224000
19.04.2010,57291.3,58291.63,56770.58,58153.03,58153.03,732228200
20.04.2010,58380.64,59070.32,58372.96,58886.09,58886.09,692151300
21.04.2010,59341.76,59482.67,58161.41,58450.85,58450.85,686574700
22.04.2010,58573.48,58936.81,57814.29,58338.36,58338.36,612810000
26.04.2010,59425.9,59526.07,58623,59043.16,59043.16,637890300
27.04.2010,58972.71,59009.76,58017.7,58217.4,58217.4,566054500
28.04.2010,57310.87,58069.82,56867.01,57933.09,57933.09,713596400
29.04.2010,58160.61,58760.13,57899.42,58702.82,58702.82,564687100
30.04.2010,58840.31,59285.16,57988.79,58959.1,58959.1,618498900
03.05.2010,58794.35,58996.85,58305.32,58400.21,58400.21,573055000
04.05.2010,58565.3,58861.1,56862.19,57341.03,57341.03,692900200
05.05.2010,57259.68,57587.34,56112.15,56441.12,56441.12,664947800
06.05.2010,56226.12,56809.01,55595.42,55763.57,55763.57,524134100
07.05.2010,53804.87,54381.82,52570.52,52686.97,52686.97,885779000
10.05.2010,54956.24,56585.89,54956.24,56448,56448,716638700
11.05.2010,56092.28,56519.24,55460.73,56461.72,56461.72,562444900
12.05.2010,56530.06,58044.62,56530.06,57976.46,57976.46,743347600
13.05.2010,58557.53,58708.83,57387.3,57929.65,57929.65,680979500
14.05.2010,57765.48,58036.1,55590.23,55747.88,55747.88,642201800
17.05.2010,54860.74,56116.99,54507.22,56071.09,56071.09,590992900
18.05.2010,56620.97,57061.98,56078.71,56978.25,56978.25,557260200
20.05.2010,55768.12,56260.91,54248.2,54449.88,54449.88,674854400
21.05.2010,54604.1,54989.35,53365.2,54111.6,54111.6,847956200
24.05.2010,54431.22,54992.77,53761.47,54558.16,54558.16,551115800
25.05.2010,53200.79,53292.31,51757.2,52257.07,52257.07,606476900
26.05.2010,53023.19,54251.34,52404.66,54103.5,54103.5,694198100
27.05.2010,53946.93,54583.24,53885.81,54497.95,54497.95,786615600
28.05.2010,55075.77,55467.09,54666.9,55233.68,55233.68,750623200
31.05.2010,54237.76,54536.51,53888.6,54384.94,54384.94,531347100
01.06.2010,54196.6,54520.43,53287.09,54460.36,54460.36,583020500
02.06.2010,54123.24,55241.81,53942.64,55212.5,55212.5,742182400
03.06.2010,56143.05,56390.97,55275.17,55407.21,55407.21,686458800
04.06.2010,55394.65,55749.21,54136.45,54612.93,54612.93,569722800
07.06.2010,53376.49,54408.12,53205.91,54306.63,54306.63,425316400
08.06.2010,54408.95,54755.23,53392.6,53664.36,53664.36,553551200
09.06.2010,54065.06,54456.8,53393.38,54304.92,54304.92,438729800
10.06.2010,54194.59,55066.53,53772.76,54861.83,54861.83,465808500
11.06.2010,55185.87,55416.13,54583.39,55131.63,55131.63,378194100
14.06.2010,55667.58,55962.45,55160.23,55688.81,55688.81,340220400
